line_id,plant_id,work_center_id,shift_id,shift_date,shift_number,shift_duration_minutes,product_id,product_family,production_order_id,line_type,automation_level,number_of_stations,line_configuration,plant_location,industry_sector,takt_time_seconds,designed_cycle_time_seconds,actual_cycle_time_avg_seconds,actual_cycle_time_std_seconds,actual_cycle_time_min_seconds,actual_cycle_time_max_seconds,cycle_time_percentile_p50,cycle_time_percentile_p95,cycle_time_cov,bottleneck_station_id,bottleneck_cycle_time_seconds,bottleneck_utilisation_pct,secondary_bottleneck_station_id,cycle_time_loss_seconds,planned_production_quantity,actual_production_quantity,good_units_produced,defective_units_produced,scrap_units,rework_units,throughput_rate_actual_uph,throughput_rate_design_uph,throughput_rate_ratio,rolled_throughput_yield_pct,total_parts_processed,wip_queue_avg_units,wip_queue_max_units,output_variance_pct,units_per_operator_hour,planned_production_time_minutes,available_time_minutes,oee_availability,oee_performance,oee_quality,oee_overall,teep_pct,loading_pct,availability_loss_minutes,performance_loss_units,quality_loss_units,six_big_losses_breakdown,oee_benchmark_class,oee_loss_primary_driver,changeover_time_minutes,changeover_count,downtime_unplanned_minutes,downtime_planned_minutes,downtime_event_count,mtbf_minutes,mttr_minutes,largest_downtime_event_minutes,equipment_failure_flag,downtime_category_mechanical,downtime_category_electrical,downtime_category_tooling,downtime_category_material,downtime_category_operator,downtime_category_quality_hold,planned_maintenance_flag,maintenance_type_last,equipment_age_years,equipment_condition_score,operator_headcount_planned,operator_headcount_actual,operator_utilisation_pct,operator_skill_level_avg,absenteeism_rate_pct,overtime_hours,ergonomic_incident_flag,operator_variance_flag,cross_training_ratio_pct,shift_supervisor_id,defect_rate_ppm,sigma_level,cpk_primary_characteristic,cp_primary_characteristic,primary_defect_type,secondary_defect_type,inspection_method,spc_control_chart_flag,control_chart_out_of_control,quality_alert_issued,customer_complaint_flag,first_pass_yield_pct,right_first_time_pct,energy_consumption_kwh,energy_per_good_unit_kwh,peak_demand_kw,compressed_air_consumption_m3,coolant_consumption_litres,energy_efficiency_score,carbon_footprint_kg_co2,direct_labour_cost_usd,overhead_cost_usd,material_cost_per_unit_usd,scrap_cost_usd,rework_cost_usd,downtime_cost_per_minute_usd,total_downtime_cost_usd,cost_of_poor_quality_usd,value_added_ratio_pct,production_cost_per_unit_usd
MFG-LINE-PLT-002-04,PLT-002,WC-036,SHF-PLT-002-20211213-2,2021-12-13,2,468.9,PRD-2021-SKU-04187,electronics_pcb,WO-2021-53786,machining_cell,manual,6,serial,Chennai_IN,electronics,16.2,14.1,19.133,4.085,17.19,50.61,19.18,25.87,0.213,WC-004,21.82,99.9,WC-001,0.0,1991,1363,1360,3,1,2,188.13,255.32,0.7368,99.7903,1364,1.0,3,-31.54,7.57,468.9,463.2,0.9878,0.6915,0.9978,0.6816,22.19,32.56,5.7,608.1,3,idling_minor_stops,average,performance_loss,28.5,1,5.7,0.0,1,468.9,5.7,5.7,no,0.0,0.0,0.0,5.7,0.0,0.0,no,preventive,15.6,5.8,24,23,91.5,semi_skilled,4.1,0.0,no,no,62.3,SUP-036,2097.0,4.36,0.95,0.96,functional_failure,dimensional_out_of_spec,100pct_manual,yes,no,no,no,99.7903,96.8321,1297.4,0.954,262.1,121.4,,7.6,544.9,5855.98,14125.6,9.95,9.95,4.97,150,855.0,185.92,66.6,24.6643
MFG-LINE-PLT-010-01,PLT-010,WC-002,SHF-PLT-010-20231208-2,2023-12-08,2,421.1,PRD-2023-SKU-01363,industrial_machinery,WO-2023-28465,machining_cell,cobotic,4,flexible,Birmingham_UK,industrial,267.8,279.7,318.345,25.468,282.75,906.87,327.01,360.37,0.08,WC-002,325.49,92.95,WC-004,305.48,90,46,45,1,0,1,11.09,12.87,0.8617,99.9119,46,0.3,0,-48.89,0.32,421.1,339.2,0.8055,0.6321,0.9783,0.4981,14.57,29.25,81.9,26.8,1,reduced_speed,poor,performance_loss,90.4,3,81.9,0.0,5,84.2,16.4,20.0,no,0.0,46.1,35.8,0.0,0.0,0.0,no,corrective,19.7,6.2,23,20,80.4,multi_skilled,10.7,0.0,no,no,60.6,SUP-119,881.0,4.63,1.04,1.12,dimensional_out_of_spec,assembly_error,automated_vision,yes,no,no,no,99.9119,98.6961,111.7,2.482,26.2,6.7,,8.3,46.9,8328.83,17327.67,62.26,0.0,15.56,100,8190.0,1653.56,34.4,633.788
MFG-LINE-PLT-010-03,PLT-010,WC-007,SHF-PLT-010-20240513-3,2024-05-13,3,437.6,PRD-2024-SKU-08819,industrial_machinery,WO-2024-23005,packaging_line,semi_automated,10,transfer_line,Munich_DE,industrial,34.2,34.8,48.702,5.844,45.96,98.3,48.21,58.34,0.12,WC-006,54.29,99.9,WC-004,0.0,751,434,432,2,1,1,73.88,103.45,0.7142,99.5558,435,0.3,0,-42.21,3.48,437.6,352.4,0.8053,0.7142,0.9954,0.5725,17.4,30.39,85.2,173.7,2,idling_minor_stops,average,performance_loss,0.0,0,85.2,0.0,4,109.4,21.3,43.8,yes,78.0,0.0,0.0,7.2,0.0,0.0,no,predictive,29.1,5.8,22,17,64.2,semi_skilled,21.4,0.0,no,yes,45.6,SUP-130,4442.0,4.12,0.87,0.99,dimensional_out_of_spec,assembly_error,sampling_plan_ansi,yes,yes,yes,no,99.5558,97.8615,1189.3,2.753,284.7,85.9,,8.2,499.5,2446.93,2846.08,44.99,44.99,11.25,100,8520.0,1760.24,45.6,57.4506
MFG-LINE-PLT-004-04,PLT-004,WC-011,SHF-PLT-004-20220702-1,2022-07-02,1,455.1,PRD-2022-SKU-07968,industrial_machinery,WO-2022-51341,chemical_process,manual,2,parallel,Chennai_IN,industrial,354.2,289.7,326.468,61.702,298.72,559.34,355.0,428.28,0.189,WC-002,283.33,78.9,WC-001,314.04,94,64,63,1,0,1,10.98,12.43,0.8833,99.7577,64,0.6,2,-31.91,8.31,455.1,349.7,0.7684,0.8836,0.9844,0.6684,21.13,31.61,105.4,8.4,1,setup_adjustment,average,availability_loss,0.0,0,105.4,0.0,4,113.8,26.3,66.0,yes,0.0,70.1,28.6,0.0,6.7,0.0,no,preventive,24.6,7.4,2,1,86.7,skilled,1.0,0.0,no,yes,61.6,SUP-166,2423.0,4.32,0.94,1.06,dimensional_out_of_spec,assembly_error,100pct_manual,yes,no,no,no,99.7577,96.9944,191.0,3.032,35.9,17.9,,8.0,80.2,345.64,791.3,62.87,0.0,15.72,100,10540.0,2123.72,38.3,81.9146
MFG-LINE-PLT-004-06,PLT-004,WC-039,SHF-PLT-004-20200809-2,2020-08-09,2,468.9,PRD-2020-SKU-06777,industrial_machinery,WO-2020-65859,chemical_process,semi_automated,3,job_shop,Detroit_US,industrial,126.5,112.6,132.132,15.856,124.5,389.56,130.12,158.29,0.12,WC-002,141.26,97.19,WC-003,100.16,249,191,190,1,0,1,27.1,31.97,0.8477,99.8427,191,1.5,4,-23.29,2.7,428.4,382.3,0.8924,0.9376,0.9948,0.8323,24.76,29.75,46.1,12.7,1,setup_adjustment,good,availability_loss,0.0,0,46.1,40.5,3,156.3,15.4,24.8,no,13.5,0.0,0.0,7.8,0.0,24.8,yes,predictive,6.6,5.8,10,9,77.6,skilled,5.1,0.0,no,no,77.9,SUP-186,1573.0,4.45,0.98,0.99,dimensional_out_of_spec,assembly_error,sampling_plan_ansi,yes,no,no,no,99.8427,97.0751,607.0,3.195,103.0,36.4,,7.9,254.9,2015.48,3397.67,26.58,0.0,6.64,100,4610.0,928.64,66.9,55.2102
MFG-LINE-PLT-002-03,PLT-002,WC-048,SHF-PLT-002-20210307-2,2021-03-07,2,426.9,PRD-2021-SKU-02534,electronics_pcb,WO-2021-16694,assembly_line,highly_automated,10,u_shaped,Chennai_IN,electronics,45.8,43.7,52.523,2.626,44.96,73.33,50.91,56.86,0.05,WC-001,54.04,93.54,WC-008,0.0,584,377,375,2,0,2,68.49,82.38,0.8314,99.6721,377,4.8,9,-35.45,5.27,426.9,330.2,0.7735,0.8314,0.9947,0.6397,18.97,29.65,96.7,76.4,2,setup_adjustment,average,availability_loss,0.0,0,96.7,0.0,5,85.4,19.3,35.9,yes,59.1,0.0,27.1,0.0,6.2,4.4,no,emergency,13.3,6.6,11,10,94.0,skilled,2.0,0.5,no,no,37.7,SUP-156,3279.0,4.22,0.91,0.97,functional_failure,dimensional_out_of_spec,automated_vision,yes,no,no,no,99.6721,97.7531,334.1,0.891,88.3,18.3,,7.8,140.3,3451.38,2845.26,13.32,0.0,6.66,150,14505.0,2907.66,28.5,30.1821
MFG-LINE-PLT-010-01,PLT-010,WC-041,SHF-PLT-010-20210125-2,2021-01-25,2,479.9,PRD-2021-SKU-04359,industrial_machinery,WO-2021-45026,machining_cell,cobotic,4,flexible,Birmingham_UK,industrial,267.8,279.7,306.246,24.5,285.33,876.17,307.67,346.67,0.08,WC-002,339.38,99.9,WC-003,293.38,102,62,61,1,0,1,11.66,12.87,0.906,99.947,62,1.4,4,-39.22,0.95,479.9,355.1,0.7399,0.8139,0.9839,0.5926,19.75,33.33,124.8,14.2,1,setup_adjustment,average,availability_loss,36.1,1,124.8,0.0,7,68.6,17.8,85.8,yes,85.8,6.6,5.2,15.9,11.3,0.0,no,preventive,19.7,6.9,9,8,83.1,expert,1.8,0.0,no,no,76.3,SUP-035,530.0,4.77,1.09,1.23,dimensional_out_of_spec,assembly_error,automated_vision,yes,no,no,no,99.947,97.2564,229.4,3.76,57.2,25.2,,7.5,96.3,1703.22,2842.23,43.53,0.0,10.88,100,12480.0,2506.88,55.7,118.7592
MFG-LINE-PLT-005-03,PLT-005,WC-031,SHF-PLT-005-20200902-3,2020-09-02,3,425.5,PRD-2020-SKU-05661,automotive_body,WO-2020-84818,chemical_process,highly_automated,2,serial,Chicago_US,automotive,62.1,56.6,66.458,3.323,62.53,155.14,66.92,71.94,0.05,WC-002,67.58,92.44,WC-001,2.86,450,225,224,1,0,1,53.98,63.6,0.8487,99.9788,225,0.1,0,-50.0,5.26,425.5,275.2,0.6467,0.7714,0.9956,0.4967,14.68,29.55,150.3,66.7,1,equipment_failure,poor,availability_loss,25.1,1,150.3,0.0,9,47.3,16.7,39.5,yes,88.8,25.8,9.6,0.0,6.6,19.6,no,corrective,32.9,4.8,7,6,86.3,expert,3.8,0.1,no,no,27.2,SUP-035,212.0,5.02,1.17,1.34,dimensional_out_of_spec,surface_finish,automated_vision,yes,no,no,no,99.9788,98.735,513.6,2.293,122.5,48.5,10.3,8.2,215.7,1062.26,2651.12,52.97,0.0,13.24,200,30060.0,6025.24,59.6,69.7841
MFG-LINE-PLT-007-02,PLT-007,WC-018,SHF-PLT-007-20230311-3,2023-03-11,3,476.4,PRD-2023-SKU-01954,industrial_machinery,WO-2023-68602,hybrid,semi_automated,2,parallel,Detroit_US,industrial,238.3,231.6,286.389,34.367,248.6,736.24,291.12,343.09,0.12,WC-001,306.75,97.37,WC-002,270.85,123,76,75,1,0,1,12.45,15.54,0.8012,99.7816,76,0.9,2,-38.21,0.45,476.4,405.6,0.8514,0.7234,0.9868,0.6077,20.1,33.08,70.8,29.1,1,reduced_speed,average,performance_loss,39.3,1,70.8,0.0,5,95.3,14.2,35.7,yes,0.0,53.1,10.6,7.1,0.0,0.0,no,corrective,32.8,6.1,23,21,72.2,skilled,5.2,0.0,no,no,45.2,SUP-013,2184.0,4.35,0.95,1.02,dimensional_out_of_spec,assembly_error,sampling_plan_ansi,yes,no,no,no,99.7816,98.6243,203.0,2.707,44.3,27.0,,8.2,85.3,5628.92,12935.99,86.12,0.0,21.53,100,7080.0,1437.53,46.0,334.8004
MFG-LINE-PLT-004-03,PLT-004,WC-046,SHF-PLT-004-20200825-3,2020-08-25,3,467.8,PRD-2020-SKU-02261,industrial_machinery,WO-2020-16566,machining_cell,highly_automated,5,flexible,Seoul_KR,industrial,138.3,132.9,165.477,8.274,155.58,247.54,164.15,179.13,0.05,WC-001,172.64,94.85,WC-003,138.39,210,130,129,1,0,1,21.69,27.09,0.8007,99.8837,130,0.3,1,-38.1,2.76,467.8,398.0,0.8508,0.7235,0.9923,0.6108,19.84,32.49,69.8,49.7,1,idling_minor_stops,average,performance_loss,38.4,1,69.8,0.0,7,66.8,10.0,19.0,no,0.0,0.0,35.7,30.4,3.7,0.0,no,corrective,22.2,6.9,7,6,70.0,skilled,5.5,0.0,no,no,60.1,SUP-084,1163.0,4.55,1.02,1.15,dimensional_out_of_spec,assembly_error,automated_vision,no,no,no,no,99.8837,97.4027,460.3,3.568,94.1,46.0,,7.6,193.3,1244.82,1925.47,35.56,0.0,8.89,100,6980.0,1404.89,38.5,60.4116
MFG-LINE-PLT-008-02,PLT-008,WC-025,SHF-PLT-008-20200712-2,2020-07-12,2,442.3,PRD-2020-SKU-05387,medical_devices,WO-2020-02355,batch_process,cobotic,6,parallel,Stuttgart_DE,medical,36.9,38.7,52.521,4.202,47.22,140.94,53.26,59.45,0.08,WC-005,53.68,92.92,WC-002,0.0,685,361,360,1,0,1,68.37,93.02,0.735,99.9879,361,4.6,16,-47.3,2.22,442.3,401.8,0.9084,0.5795,0.9972,0.525,16.13,30.72,40.5,262.0,1,idling_minor_stops,average,performance_loss,85.0,4,40.5,0.0,3,147.4,13.5,16.3,no,8.0,16.3,16.2,0.0,0.0,0.0,no,preventive,8.4,5.7,23,22,88.4,semi_skilled,3.7,0.0,no,no,34.4,SUP-171,121.0,5.17,1.22,1.38,contamination,functional_failure,automated_vision,yes,no,no,no,99.9879,98.3392,517.3,1.437,132.8,66.3,,7.6,217.3,6944.82,6048.17,16.49,0.0,4.12,250,10125.0,2029.12,32.4,52.6274
MFG-LINE-PLT-001-01,PLT-001,WC-013,SHF-PLT-001-20240729-3,2024-07-29,3,438.9,PRD-2024-SKU-05311,pharmaceutical,WO-2024-06353,batch_process,lights_out,10,transfer_line,Chennai_IN,pharma,25.4,20.4,37.199,1.116,32.0,46.31,37.35,39.04,0.03,WC-009,38.47,94.03,WC-001,0.0,1290,707,706,1,0,1,96.64,176.47,0.5476,99.9764,707,1.5,5,-45.19,48.25,438.9,438.9,1.0,0.5477,0.9986,0.5469,16.67,30.48,0.0,583.9,1,reduced_speed,average,performance_loss,0.0,0,0.0,0.0,0,438.9,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,no,corrective,26.8,5.7,3,2,69.1,trainee,21.9,0.0,no,no,47.3,SUP-146,236.0,5.0,1.17,1.24,contamination,labelling,automated_vision,yes,no,no,no,99.9764,97.8272,1063.2,1.506,285.0,123.6,,8.0,446.5,552.52,776.02,52.82,0.0,13.21,300,0.0,13.21,58.5,54.7766
MFG-LINE-PLT-001-02,PLT-001,WC-046,SHF-PLT-001-20201024-2,2020-10-24,2,421.1,PRD-2020-SKU-04990,pharmaceutical,WO-2020-54852,fabrication,manual,5,transfer_line,Chicago_US,pharma,62.4,50.8,60.408,11.417,56.24,152.13,55.96,79.25,0.189,WC-001,72.23,99.9,WC-002,0.0,497,382,381,1,0,1,59.45,70.87,0.8389,99.9485,382,0.7,2,-23.14,18.1,421.1,385.6,0.9157,0.8389,0.9974,0.7661,22.4,29.24,35.5,73.4,1,idling_minor_stops,good,performance_loss,0.0,0,35.5,0.0,2,210.5,17.8,20.4,no,0.0,0.0,15.2,0.0,0.0,20.4,no,emergency,22.7,5.8,4,3,65.2,skilled,12.0,0.0,no,no,61.4,SUP-115,515.0,4.78,1.09,1.17,contamination,labelling,100pct_manual,no,no,no,no,99.9485,98.9518,768.9,2.018,171.0,108.4,,7.3,322.9,742.15,875.17,15.88,0.0,3.97,300,10650.0,2133.97,35.6,20.1666
MFG-LINE-PLT-003-04,PLT-003,WC-038,SHF-PLT-003-20240803-1,2024-08-03,1,435.1,PRD-2024-SKU-01776,electronics_pcb,WO-2024-43019,discrete_manufacturing,highly_automated,8,serial,Seoul_KR,electronics,30.3,27.1,44.321,2.216,39.89,77.71,44.46,47.98,0.05,WC-001,45.64,93.62,WC-007,0.0,962,467,466,1,0,1,81.07,132.84,0.6103,99.9386,467,0.1,0,-51.46,7.14,435.1,345.6,0.7943,0.6103,0.9979,0.4837,14.62,30.22,89.5,298.2,1,reduced_speed,poor,performance_loss,0.0,0,89.5,0.0,5,87.0,17.9,46.8,yes,46.8,13.0,25.9,0.0,3.8,0.0,no,preventive,11.0,7.0,10,9,63.3,trainee,9.2,0.0,no,no,53.9,SUP-171,614.0,4.73,1.08,1.21,functional_failure,dimensional_out_of_spec,automated_vision,no,no,no,no,99.9386,97.9993,376.1,0.807,80.9,29.2,,8.0,158.0,3028.83,6049.21,8.6,0.0,2.15,150,13425.0,2687.15,29.6,28.0992
MFG-LINE-PLT-005-05,PLT-005,WC-032,SHF-PLT-005-20200815-3,2020-08-15,3,422.1,PRD-2020-SKU-01615,automotive_body,WO-2020-69258,continuous_process,lights_out,3,serial,Toyota_JP,automotive,59.9,61.0,75.765,2.273,70.74,149.86,75.68,79.52,0.03,WC-002,77.43,92.9,WC-001,16.74,414,298,297,1,0,1,47.42,59.02,0.8035,99.9105,298,2.0,6,-28.02,42.22,422.1,377.1,0.8934,0.8035,0.9966,0.7154,20.97,29.31,45.0,72.9,1,idling_minor_stops,good,performance_loss,0.0,0,45.0,0.0,1,422.1,45.0,45.0,yes,45.0,0.0,0.0,0.0,0.0,0.0,no,corrective,23.7,6.0,1,1,74.4,skilled,1.0,0.0,no,no,38.4,SUP-038,895.0,4.62,1.04,1.09,dimensional_out_of_spec,surface_finish,automated_vision,yes,no,no,no,99.9105,97.01,494.2,1.664,132.2,62.9,9.9,8.7,207.6,236.65,263.31,44.17,0.0,11.04,200,9000.0,1811.04,50.1,46.0021
MFG-LINE-PLT-005-01,PLT-005,WC-049,SHF-PLT-005-20211210-2,2021-12-10,2,457.5,PRD-2021-SKU-08175,automotive_body,WO-2021-17524,fabrication,semi_automated,4,transfer_line,Shenzhen_CN,automotive,33.7,34.4,42.683,5.122,37.71,68.86,43.02,51.13,0.12,WC-001,44.19,94.12,WC-002,0.0,797,471,470,1,0,1,84.24,104.65,0.805,99.9645,471,0.4,1,-40.9,3.24,457.5,377.7,0.8256,0.7149,0.9979,0.5889,18.71,31.77,79.8,187.8,1,reduced_speed,average,performance_loss,42.3,1,79.8,0.0,4,114.4,19.9,33.9,yes,67.4,0.0,0.0,0.0,12.4,0.0,no,emergency,20.8,4.5,22,19,79.3,skilled,13.5,0.0,no,no,71.0,SUP-122,355.0,4.89,1.13,1.23,dimensional_out_of_spec,surface_finish,sampling_plan_ansi,yes,no,no,no,99.9645,99.2851,1318.8,2.806,275.6,188.8,26.4,7.8,553.9,2733.46,5579.39,22.21,0.0,5.55,200,15960.0,3197.55,29.8,39.9442
MFG-LINE-PLT-010-01,PLT-010,WC-019,SHF-PLT-010-20230811-2,2023-08-11,2,453.1,PRD-2023-SKU-02262,industrial_machinery,WO-2023-72879,machining_cell,cobotic,4,flexible,Birmingham_UK,industrial,267.8,279.7,363.264,29.061,320.09,1040.51,367.45,411.21,0.08,WC-004,367.18,91.89,WC-001,350.39,96,69,68,1,0,1,9.86,12.87,0.7661,99.7694,69,0.2,0,-28.12,0.53,453.1,419.9,0.9267,0.7659,0.9855,0.6995,22.01,31.47,33.2,21.1,1,idling_minor_stops,average,performance_loss,0.0,0,33.2,0.0,2,226.6,16.6,17.3,no,15.9,0.0,17.3,0.0,0.0,0.0,no,preventive,19.7,7.1,20,17,64.5,semi_skilled,12.7,1.5,no,no,49.2,SUP-084,2306.0,4.33,0.94,1.08,dimensional_out_of_spec,assembly_error,automated_vision,yes,no,no,no,99.7694,99.3493,248.4,3.653,59.8,36.9,,7.6,104.3,3993.75,8402.11,59.96,0.0,14.99,100,3320.0,678.99,67.5,243.1338
MFG-LINE-PLT-004-05,PLT-004,WC-029,SHF-PLT-004-20200816-2,2020-08-16,2,465.4,PRD-2020-SKU-02524,industrial_machinery,WO-2020-64229,hybrid,highly_automated,10,u_shaped,Birmingham_UK,industrial,156.1,151.3,196.286,9.814,185.38,317.08,204.96,212.48,0.05,WC-006,204.95,94.92,WC-008,172.5,184,117,116,1,0,1,18.27,23.79,0.768,99.7989,117,2.1,8,-36.41,0.88,465.4,429.0,0.9218,0.6877,0.9915,0.6285,20.31,32.32,36.4,53.1,1,idling_minor_stops,average,performance_loss,44.8,1,36.4,0.0,1,465.4,36.4,36.4,yes,36.4,0.0,0.0,0.0,0.0,0.0,no,preventive,3.8,7.2,19,17,67.3,semi_skilled,9.5,0.0,no,no,61.7,SUP-094,2011.0,4.38,0.96,1.0,dimensional_out_of_spec,assembly_error,automated_vision,yes,no,no,no,99.7989,97.6943,386.3,3.33,91.1,41.2,,7.8,162.2,2577.72,6155.97,48.39,0.0,12.1,100,3640.0,740.1,68.3,124.0976
MFG-LINE-PLT-004-07,PLT-004,WC-009,SHF-PLT-004-20240503-1,2024-05-03,1,450.2,PRD-2024-SKU-06927,industrial_machinery,WO-2024-44620,batch_process,highly_automated,5,flexible,Stuttgart_DE,industrial,224.4,199.4,230.379,11.519,208.31,308.76,228.36,249.39,0.05,WC-003,235.16,92.8,WC-002,212.33,135,86,85,1,0,1,15.51,18.05,0.8593,99.8397,86,1.3,5,-36.3,3.78,450.2,385.0,0.8552,0.7423,0.9884,0.6274,19.62,31.27,65.2,29.9,1,reduced_speed,average,performance_loss,52.3,2,65.2,0.0,4,112.6,16.3,31.7,yes,31.7,0.0,4.2,5.1,0.0,24.2,no,preventive,22.9,4.5,4,3,66.8,skilled,1.4,0.0,no,no,60.6,SUP-136,1603.0,4.45,0.98,1.02,dimensional_out_of_spec,assembly_error,automated_vision,yes,no,no,no,99.8397,98.2694,201.5,2.37,47.3,26.2,,8.4,84.6,952.38,1365.91,67.53,0.0,16.88,100,6520.0,1320.88,39.1,95.5985
MFG-LINE-PLT-002-01,PLT-002,WC-015,SHF-PLT-002-20210309-3,2021-03-09,3,468.5,PRD-2021-SKU-08971,electronics_pcb,WO-2021-36749,batch_process,highly_automated,2,u_shaped,Detroit_US,electronics,43.4,38.1,54.536,2.727,46.46,124.78,54.67,59.04,0.05,WC-001,54.77,91.3,WC-002,0.0,737,476,475,1,0,1,65.97,94.49,0.6982,99.8966,476,2.7,6,-35.41,60.83,468.5,432.9,0.924,0.6982,0.9979,0.6438,20.95,32.53,35.6,205.7,1,idling_minor_stops,average,performance_loss,0.0,0,35.6,0.0,2,234.2,17.8,29.7,no,5.9,29.7,0.0,0.0,0.0,0.0,no,corrective,26.7,6.1,2,1,66.4,semi_skilled,10.1,0.0,no,no,29.4,SUP-043,1034.0,4.58,1.03,1.06,functional_failure,dimensional_out_of_spec,automated_vision,no,no,no,no,99.8966,99.5121,231.8,0.488,42.1,25.0,,8.8,97.4,458.22,661.91,4.17,0.0,1.04,150,5340.0,1069.04,39.2,6.5369
MFG-LINE-PLT-004-05,PLT-004,WC-029,SHF-PLT-004-20230517-1,2023-05-17,1,459.5,PRD-2023-SKU-01040,industrial_machinery,WO-2023-37762,hybrid,highly_automated,10,u_shaped,Birmingham_UK,industrial,156.1,151.3,156.587,7.829,136.21,293.16,153.51,169.5,0.05,WC-001,166.8,96.84,WC-007,132.8,182,126,125,1,0,1,22.86,23.79,0.9609,99.9346,126,0.2,0,-30.77,0.82,459.5,412.7,0.8981,0.7699,0.9921,0.686,21.89,31.91,46.8,37.7,1,idling_minor_stops,average,performance_loss,82.0,2,46.8,0.0,3,153.2,15.6,34.5,yes,0.0,41.3,0.0,0.0,5.5,0.0,no,preventive,3.8,7.8,22,20,91.3,expert,5.5,0.0,no,yes,74.6,SUP-022,654.0,4.71,1.07,1.14,dimensional_out_of_spec,assembly_error,automated_vision,yes,no,no,no,99.9346,99.7577,363.4,2.907,88.5,41.8,,8.1,152.6,3301.34,5342.57,53.03,0.0,13.26,100,4680.0,949.26,51.6,122.6055
MFG-LINE-PLT-002-04,PLT-002,WC-007,SHF-PLT-002-20210131-1,2021-01-31,1,473.1,PRD-2021-SKU-05241,electronics_pcb,WO-2021-42187,machining_cell,manual,6,serial,Chennai_IN,electronics,16.2,14.1,14.785,2.587,13.09,21.77,15.49,19.05,0.175,WC-001,17.79,99.9,WC-005,0.0,2011,1486,1484,2,0,2,243.44,255.32,0.9535,99.8991,1486,0.2,0,-26.11,13.44,473.1,437.0,0.9237,0.799,0.9987,0.7371,24.22,32.86,36.1,373.8,2,reduced_speed,good,performance_loss,70.8,2,36.1,0.0,3,157.7,12.0,17.2,no,17.2,0.0,0.0,18.9,0.0,0.0,no,preventive,15.6,6.2,15,14,79.9,expert,0.8,0.0,no,no,72.6,SUP-132,1009.0,4.59,1.03,1.06,functional_failure,dimensional_out_of_spec,100pct_manual,yes,no,no,no,99.8991,97.9714,722.7,0.487,120.9,90.3,,8.8,303.5,5444.79,6081.52,12.61,0.0,6.3,150,5415.0,1089.3,69.9,20.394
MFG-LINE-PLT-004-05,PLT-004,WC-013,SHF-PLT-004-20221221-2,2022-12-21,2,449.2,PRD-2022-SKU-04857,industrial_machinery,WO-2022-54381,hybrid,highly_automated,10,u_shaped,Birmingham_UK,industrial,156.1,151.3,179.149,8.957,159.57,359.84,175.09,193.93,0.05,WC-004,184.67,93.71,WC-005,155.36,178,136,135,1,0,1,20.04,23.79,0.8424,99.921,136,0.6,1,-23.6,18.03,449.2,449.2,1.0,0.7634,0.9926,0.7578,23.64,31.2,0.0,42.1,1,reduced_speed,good,performance_loss,42.1,1,0.0,0.0,0,449.2,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,no,preventive,3.8,7.2,2,1,93.4,skilled,9.4,0.0,no,no,47.7,SUP-198,790.0,4.66,1.05,1.16,dimensional_out_of_spec,assembly_error,automated_vision,no,no,no,no,99.921,99.1115,538.6,3.99,141.7,77.4,,7.3,226.2,484.92,1118.76,49.37,0.0,12.34,100,0.0,12.34,34.9,61.6148
MFG-LINE-PLT-004-02,PLT-004,WC-005,SHF-PLT-004-20210608-2,2021-06-08,2,439.7,PRD-2021-SKU-06401,industrial_machinery,WO-2021-83194,hybrid,manual,2,flexible,Nagoya_JP,industrial,244.9,225.0,243.755,42.657,223.09,600.63,246.7,314.14,0.175,WC-001,248.32,92.61,WC-002,227.75,116,96,95,1,0,1,14.64,16.0,0.915,99.7863,96,1.5,4,-17.24,0.65,439.7,439.7,1.0,0.8188,0.9896,0.8103,24.74,30.53,0.0,21.2,1,reduced_speed,good,performance_loss,46.2,3,0.0,0.0,0,439.7,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,no,preventive,6.1,8.0,23,20,77.3,expert,12.0,0.0,no,no,70.0,SUP-021,2137.0,4.36,0.95,1.01,dimensional_out_of_spec,assembly_error,100pct_manual,no,no,no,no,99.7863,99.4681,418.9,4.41,110.1,43.9,,7.1,175.9,2976.05,4601.16,18.15,0.0,4.54,100,0.0,4.54,46.0,98.1012
MFG-LINE-PLT-003-05,PLT-003,WC-011,SHF-PLT-003-20240903-2,2024-09-03,2,428.9,PRD-2024-SKU-06160,electronics_pcb,WO-2024-32322,fabrication,semi_automated,5,job_shop,Toyota_JP,electronics,39.9,39.1,46.115,5.534,41.82,120.31,48.62,55.25,0.12,WC-001,48.43,95.47,WC-004,0.0,654,524,521,3,1,2,78.0,92.07,0.8472,99.43,525,0.9,2,-19.88,8.1,428.9,403.1,0.9398,0.8472,0.9943,0.7916,23.58,29.78,25.8,94.5,3,reduced_speed,good,performance_loss,0.0,0,25.8,0.0,2,214.4,12.9,21.1,no,21.1,0.0,4.6,0.0,0.0,0.0,no,corrective,2.5,7.0,11,9,70.4,skilled,11.5,0.0,no,no,62.5,SUP-034,5700.0,4.03,0.84,0.87,functional_failure,dimensional_out_of_spec,sampling_plan_ansi,no,no,no,no,99.43,98.59,520.0,0.998,113.9,66.5,,7.5,218.4,2254.36,4757.71,18.78,18.78,9.39,150,3870.0,802.17,31.3,32.347
