line_id,shift_date,shift_number,takt_time_seconds,designed_cycle_time_seconds,actual_cycle_time_avg_seconds,throughput_rate_actual_uph,throughput_rate_design_uph,output_variance_pct,takt_uph,throughput_vs_takt_gap
MFG-LINE-PLT-004-02,2022-11-30,1,244.9,225.0,250.497,14.21,16.0,-38.84,14.699877501020824,-0.48987750102082295
MFG-LINE-PLT-003-01,2021-04-09,3,21.2,20.5,28.569,125.99,175.61,-37.87,169.81132075471697,-43.82132075471698
MFG-LINE-PLT-003-02,2022-09-17,1,42.0,36.5,42.22,85.26,98.63,-31.87,85.71428571428571,-0.4542857142857031
MFG-LINE-PLT-010-01,2024-12-11,3,267.8,279.7,391.104,9.2,12.87,-44.21,13.44286781179985,-4.242867811799851
MFG-LINE-PLT-003-04,2021-06-20,3,30.3,27.1,33.069,108.73,132.84,-20.28,118.8118811881188,-10.0818811881188
MFG-LINE-PLT-007-01,2020-04-21,1,177.7,170.1,194.628,18.4,21.16,-14.84,20.258863252673045,-1.8588632526730464
MFG-LINE-PLT-003-02,2021-06-18,3,42.0,36.5,46.126,77.94,98.63,-39.09,85.71428571428571,-7.7742857142857105
MFG-LINE-PLT-003-03,2022-06-14,1,11.0,9.6,10.003,359.8,375.0,-4.95,327.27272727272725,32.52727272727276
MFG-LINE-PLT-009-02,2024-01-26,3,40.5,33.0,45.114,79.79,109.09,-32.44,88.88888888888889,-9.09888888888888
MFG-LINE-PLT-010-01,2022-06-27,1,267.8,279.7,466.735,7.62,12.87,-59.14,13.44286781179985,-5.82286781179985
MFG-LINE-PLT-004-04,2024-09-29,1,354.2,289.7,368.088,9.66,12.43,-28.74,10.163749294184077,-0.5037492941840771
MFG-LINE-PLT-001-02,2021-04-12,2,62.4,50.8,68.487,52.5,70.87,-31.49,57.69230769230769,-5.192307692307693
MFG-LINE-PLT-004-01,2020-02-12,1,224.5,209.4,238.142,14.99,17.19,-37.6,16.035634743875278,-1.0456347438752776
MFG-LINE-PLT-010-01,2024-12-30,2,267.8,279.7,371.541,9.67,12.87,-31.58,13.44286781179985,-3.77286781179985
MFG-LINE-PLT-010-04,2024-02-03,1,298.9,264.3,294.865,12.1,13.62,-17.48,12.04416192706591,0.05583807293409038
MFG-LINE-PLT-008-02,2022-03-09,2,36.9,38.7,51.12,70.32,93.02,-40.26,97.5609756097561,-27.240975609756106
MFG-LINE-PLT-009-02,2021-07-06,1,40.5,33.0,34.278,104.93,109.09,-20.97,88.88888888888889,16.04111111111112
MFG-LINE-PLT-007-02,2023-11-20,2,238.3,231.6,256.16,13.96,15.54,-33.61,15.107007973143096,-1.1470079731430953
MFG-LINE-PLT-004-04,2022-08-05,1,354.2,289.7,333.584,10.75,12.43,-49.47,10.163749294184077,0.5862507058159228
MFG-LINE-PLT-009-02,2020-05-31,1,40.5,33.0,43.142,83.33,109.09,-44.05,88.88888888888889,-5.558888888888887
MFG-LINE-PLT-010-03,2021-04-17,3,34.2,34.8,43.516,82.69,103.45,-34.16,105.26315789473684,-22.573157894736838
MFG-LINE-PLT-010-01,2020-06-20,1,267.8,279.7,364.4,9.73,12.87,-32.97,13.44286781179985,-3.7128678117998497
MFG-LINE-PLT-010-01,2024-10-16,1,267.8,279.7,325.844,11.02,12.87,-25.26,13.44286781179985,-2.4228678117998506
MFG-LINE-PLT-005-05,2024-03-20,3,59.9,61.0,110.671,32.45,59.02,-50.34,60.10016694490818,-27.65016694490818
MFG-LINE-PLT-004-04,2020-01-11,1,354.2,289.7,377.328,9.43,12.43,-31.63,10.163749294184077,-0.7337492941840775
MFG-LINE-PLT-005-02,2020-05-25,1,53.5,47.5,49.961,72.06,75.79,-9.06,67.28971962616822,4.770280373831781
MFG-LINE-PLT-009-01,2023-07-23,2,63.4,62.8,106.574,33.7,57.32,-53.44,56.782334384858046,-23.082334384858044
MFG-LINE-PLT-003-01,2024-10-23,2,21.2,20.5,35.927,100.18,175.61,-57.34,169.81132075471697,-69.63132075471697
MFG-LINE-PLT-008-02,2023-12-19,2,36.9,38.7,65.963,54.53,93.02,-55.13,97.5609756097561,-43.0309756097561
MFG-LINE-PLT-001-02,2023-05-24,1,62.4,50.8,63.735,56.42,70.87,-21.93,57.69230769230769,-1.2723076923076917
MFG-LINE-PLT-002-01,2020-04-17,2,43.4,38.1,46.454,77.38,94.49,-42.62,82.94930875576037,-5.569308755760375
MFG-LINE-PLT-004-01,2020-05-26,3,224.5,209.4,258.981,13.76,17.19,-35.54,16.035634743875278,-2.275634743875278
MFG-LINE-PLT-006-01,2024-12-07,1,25.7,24.6,28.142,127.84,146.34,-24.82,140.07782101167317,-12.237821011673162
MFG-LINE-PLT-002-03,2020-09-09,3,45.8,43.7,76.761,46.88,82.38,-55.3,78.60262008733625,-31.722620087336246
MFG-LINE-PLT-001-02,2021-05-17,2,62.4,50.8,69.187,51.88,70.87,-45.97,57.69230769230769,-5.812307692307691
MFG-LINE-PLT-002-02,2022-01-30,1,14.0,12.8,14.521,247.78,281.25,-39.34,257.14285714285717,-9.362857142857166
MFG-LINE-PLT-005-04,2023-05-21,1,51.5,46.6,48.499,74.12,77.25,-22.2,69.90291262135922,4.217087378640784
MFG-LINE-PLT-002-01,2021-06-12,3,43.4,38.1,69.313,51.83,94.49,-68.37,82.94930875576037,-31.119308755760372
MFG-LINE-PLT-010-03,2020-05-11,1,34.2,34.8,40.531,88.73,103.45,-18.5,105.26315789473684,-16.53315789473683
MFG-LINE-PLT-002-02,2020-04-18,3,14.0,12.8,18.185,197.84,281.25,-39.66,257.14285714285717,-59.302857142857164
MFG-LINE-PLT-002-01,2020-01-06,1,43.4,38.1,49.154,73.08,94.49,-56.49,82.94930875576037,-9.869308755760372
MFG-LINE-PLT-002-04,2023-04-21,1,16.2,14.1,17.745,202.84,255.32,-42.84,222.22222222222223,-19.382222222222225
MFG-LINE-PLT-002-01,2020-07-20,1,43.4,38.1,45.794,78.57,94.49,-63.25,82.94930875576037,-4.379308755760377
MFG-LINE-PLT-010-03,2023-04-14,1,34.2,34.8,39.138,91.83,103.45,-37.9,105.26315789473684,-13.433157894736837
MFG-LINE-PLT-005-05,2024-07-01,2,59.9,61.0,82.395,43.63,59.02,-27.6,60.10016694490818,-16.47016694490818
MFG-LINE-PLT-005-06,2023-08-13,1,73.7,75.0,96.962,37.09,48.0,-30.4,48.846675712347356,-11.756675712347352
MFG-LINE-PLT-005-04,2020-08-14,1,51.5,46.6,49.981,71.99,77.25,-28.01,69.90291262135922,2.087087378640774
MFG-LINE-PLT-005-04,2021-02-15,1,51.5,46.6,53.029,67.86,77.25,-29.34,69.90291262135922,-2.0429126213592212
MFG-LINE-PLT-003-02,2020-06-27,2,42.0,36.5,42.633,84.29,98.63,-28.61,85.71428571428571,-1.424285714285702
MFG-LINE-PLT-007-02,2021-07-30,2,238.3,231.6,398.509,8.97,15.54,-54.62,15.107007973143096,-6.1370079731430955
MFG-LINE-PLT-004-03,2023-07-07,1,138.3,132.9,153.231,23.42,27.09,-44.55,26.030368763557483,-2.6103687635574815
MFG-LINE-PLT-005-03,2020-11-16,1,62.1,56.6,64.828,55.49,63.6,-34.77,57.971014492753625,-2.481014492753623
MFG-LINE-PLT-010-01,2020-09-17,2,267.8,279.7,339.856,10.59,12.87,-63.74,13.44286781179985,-2.8528678117998503
MFG-LINE-PLT-007-01,2020-08-13,1,177.7,170.1,193.295,18.62,21.16,-22.08,20.258863252673045,-1.638863252673044
MFG-LINE-PLT-010-01,2021-11-29,3,267.8,279.7,318.797,11.2,12.87,-21.28,13.44286781179985,-2.242867811799851
MFG-LINE-PLT-003-04,2024-10-15,1,30.3,27.1,29.777,120.9,132.84,-28.43,118.8118811881188,2.088118811881202
MFG-LINE-PLT-005-02,2022-07-20,1,53.5,47.5,49.604,72.53,75.79,-23.26,67.28971962616822,5.24028037383178
MFG-LINE-PLT-005-05,2024-10-15,2,59.9,61.0,73.178,49.19,59.02,-28.27,60.10016694490818,-10.910166944908184
MFG-LINE-PLT-007-02,2022-11-30,2,238.3,231.6,287.375,12.51,15.54,-31.62,15.107007973143096,-2.5970079731430964
MFG-LINE-PLT-004-04,2021-01-03,1,354.2,289.7,371.778,9.63,12.43,-45.92,10.163749294184077,-0.5337492941840765
MFG-LINE-PLT-002-02,2024-08-14,1,14.0,12.8,14.28,252.08,281.25,-17.03,257.14285714285717,-5.062857142857155
MFG-LINE-PLT-004-04,2022-05-19,3,354.2,289.7,531.803,6.64,12.43,-59.34,10.163749294184077,-3.5237492941840776
MFG-LINE-PLT-004-07,2022-09-29,2,224.4,199.4,224.732,15.88,18.05,-22.96,16.0427807486631,-0.162780748663101
MFG-LINE-PLT-001-01,2020-01-28,2,25.4,20.4,25.158,142.94,176.47,-35.43,141.73228346456693,1.2077165354330646
MFG-LINE-PLT-001-02,2023-11-08,1,62.4,50.8,82.957,43.32,70.87,-39.96,57.69230769230769,-14.372307692307693
MFG-LINE-PLT-005-03,2020-08-30,1,62.1,56.6,60.891,59.01,63.6,-20.84,57.971014492753625,1.0389855072463732
MFG-LINE-PLT-005-05,2022-11-17,2,59.9,61.0,84.844,42.34,59.02,-28.95,60.10016694490818,-17.76016694490818
MFG-LINE-PLT-007-02,2023-08-15,2,238.3,231.6,282.263,12.73,15.54,-40.0,15.107007973143096,-2.3770079731430958
MFG-LINE-PLT-004-02,2024-02-12,1,244.9,225.0,253.137,14.02,16.0,-39.82,14.699877501020824,-0.6798775010208242
MFG-LINE-PLT-004-01,2024-02-18,2,224.5,209.4,252.278,14.15,17.19,-36.22,16.035634743875278,-1.8856347438752774
MFG-LINE-PLT-004-05,2024-05-09,1,156.1,151.3,157.765,22.73,23.79,-16.04,23.062139654067906,-0.33213965406790535
MFG-LINE-PLT-002-03,2023-03-14,1,45.8,43.7,56.145,64.12,82.38,-31.41,78.60262008733625,-14.482620087336244
MFG-LINE-PLT-003-05,2020-03-19,1,39.9,39.1,44.081,81.57,92.07,-35.94,90.22556390977444,-8.655563909774443
MFG-LINE-PLT-004-05,2024-06-02,2,156.1,151.3,206.307,17.44,23.79,-37.02,23.062139654067906,-5.6221396540679045
MFG-LINE-PLT-010-01,2020-11-22,1,267.8,279.7,324.914,11.01,12.87,-18.68,13.44286781179985,-2.4328678117998503
MFG-LINE-PLT-002-03,2021-04-29,3,45.8,43.7,53.418,67.26,82.38,-39.84,78.60262008733625,-11.342620087336243
MFG-LINE-PLT-003-03,2021-05-20,1,11.0,9.6,10.74,335.18,375.0,-29.5,327.27272727272725,7.907272727272755
MFG-LINE-PLT-005-06,2024-07-13,2,73.7,75.0,88.617,40.48,48.0,-40.99,48.846675712347356,-8.366675712347359
MFG-LINE-PLT-004-05,2021-01-14,2,156.1,151.3,175.204,20.45,23.79,-29.35,23.062139654067906,-2.6121396540679065
MFG-LINE-PLT-004-01,2023-07-28,2,224.5,209.4,287.738,12.36,17.19,-44.53,16.035634743875278,-3.6756347438752783
MFG-LINE-PLT-010-02,2024-11-30,2,328.4,290.9,322.275,11.14,12.38,-20.21,10.962241169305726,0.177758830694275
MFG-LINE-PLT-005-06,2023-10-21,2,73.7,75.0,90.373,39.76,48.0,-35.01,48.846675712347356,-9.086675712347358
MFG-LINE-PLT-001-01,2020-09-16,2,25.4,20.4,23.018,156.28,176.47,-18.65,141.73228346456693,14.547716535433068
MFG-LINE-PLT-006-01,2024-07-24,2,25.7,24.6,27.704,129.81,146.34,-36.88,140.07782101167317,-10.267821011673163
MFG-LINE-PLT-002-01,2021-10-15,2,43.4,38.1,43.41,82.91,94.49,-22.4,82.94930875576037,-0.039308755760373515
MFG-LINE-PLT-004-06,2020-11-28,1,126.5,112.6,183.686,19.52,31.97,-44.83,28.458498023715414,-8.938498023715415
MFG-LINE-PLT-001-01,2021-04-23,3,25.4,20.4,24.095,149.35,176.47,-23.42,141.73228346456693,7.617716535433061
MFG-LINE-PLT-004-03,2022-03-19,1,138.3,132.9,220.752,16.24,27.09,-55.67,26.030368763557483,-9.790368763557485
MFG-LINE-PLT-010-01,2024-02-14,1,267.8,279.7,289.775,12.3,12.87,-20.88,13.44286781179985,-1.1428678117998494
MFG-LINE-PLT-007-01,2021-04-11,2,177.7,170.1,204.181,17.51,21.16,-31.13,20.258863252673045,-2.7488632526730434
MFG-LINE-PLT-003-04,2023-01-25,2,30.3,27.1,33.036,108.9,132.84,-50.24,118.8118811881188,-9.911881188118798
MFG-LINE-PLT-010-04,2022-08-12,3,298.9,264.3,327.94,10.81,13.62,-44.55,12.04416192706591,-1.2341619270659088
MFG-LINE-PLT-001-02,2020-08-30,2,62.4,50.8,67.895,52.96,70.87,-37.91,57.69230769230769,-4.7323076923076925
MFG-LINE-PLT-005-05,2020-06-08,1,59.9,61.0,77.236,46.52,59.02,-52.03,60.10016694490818,-13.580166944908179
MFG-LINE-PLT-002-01,2020-11-22,1,43.4,38.1,40.605,88.6,94.49,-39.09,82.94930875576037,5.650691244239624
MFG-LINE-PLT-001-01,2023-02-25,1,25.4,20.4,22.793,157.85,176.47,-18.26,141.73228346456693,16.11771653543306
MFG-LINE-PLT-003-01,2020-04-17,1,21.2,20.5,22.901,157.12,175.61,-33.81,169.81132075471697,-12.691320754716969
MFG-LINE-PLT-004-03,2022-06-22,3,138.3,132.9,156.535,22.89,27.09,-42.93,26.030368763557483,-3.1403687635574826
MFG-LINE-PLT-008-01,2020-05-07,1,138.1,113.9,121.847,29.27,31.61,-60.83,26.06806661839247,3.201933381607528
MFG-LINE-PLT-005-02,2022-05-07,3,53.5,47.5,65.417,55.02,75.79,-36.01,67.28971962616822,-12.269719626168218
MFG-LINE-PLT-005-06,2023-11-01,2,73.7,75.0,91.753,39.17,48.0,-27.0,48.846675712347356,-9.676675712347354
MFG-LINE-PLT-008-01,2021-04-11,1,138.1,113.9,128.45,27.93,31.61,-11.44,26.06806661839247,1.8619333816075283
MFG-LINE-PLT-004-05,2023-05-15,2,156.1,151.3,166.125,21.52,23.79,-17.14,23.062139654067906,-1.5421396540679062
MFG-LINE-PLT-005-03,2024-07-18,2,62.1,56.6,69.416,51.66,63.6,-47.89,57.971014492753625,-6.311014492753628
MFG-LINE-PLT-005-05,2022-06-30,2,59.9,61.0,66.902,53.77,59.02,-20.66,60.10016694490818,-6.3301669449081786
MFG-LINE-PLT-009-01,2022-12-05,3,63.4,62.8,90.535,39.69,57.32,-36.39,56.782334384858046,-17.09233438485805
MFG-LINE-PLT-010-01,2020-01-05,1,267.8,279.7,326.997,10.85,12.87,-27.78,13.44286781179985,-2.5928678117998505
MFG-LINE-PLT-004-07,2021-08-14,1,224.4,199.4,322.314,11.13,18.05,-60.15,16.0427807486631,-4.912780748663101
MFG-LINE-PLT-003-03,2022-09-19,3,11.0,9.6,11.219,320.8,375.0,-42.46,327.27272727272725,-6.472727272727241
MFG-LINE-PLT-004-06,2022-07-02,1,126.5,112.6,128.989,27.89,31.97,-48.03,28.458498023715414,-0.5684980237154136
MFG-LINE-PLT-010-03,2023-07-15,1,34.2,34.8,44.785,80.27,103.45,-49.24,105.26315789473684,-24.99315789473684
MFG-LINE-PLT-005-04,2022-02-17,1,51.5,46.6,52.113,69.05,77.25,-35.99,69.90291262135922,-0.8529126213592235
MFG-LINE-PLT-010-02,2020-03-23,1,328.4,290.9,302.681,11.74,12.38,-16.28,10.962241169305726,0.7777588306942746
MFG-LINE-PLT-010-01,2023-02-02,1,267.8,279.7,303.535,11.83,12.87,-32.32,13.44286781179985,-1.61286781179985
MFG-LINE-PLT-005-05,2020-02-01,2,59.9,61.0,72.101,49.9,59.02,-23.52,60.10016694490818,-10.200166944908183
MFG-LINE-PLT-001-01,2022-04-11,1,25.4,20.4,26.377,136.45,176.47,-31.57,141.73228346456693,-5.2822834645669445
MFG-LINE-PLT-005-06,2021-06-25,2,73.7,75.0,102.716,35.0,48.0,-69.42,48.846675712347356,-13.846675712347356
MFG-LINE-PLT-004-07,2020-04-08,2,224.4,199.4,240.661,14.89,18.05,-46.83,16.0427807486631,-1.1527807486631012
MFG-LINE-PLT-005-06,2024-05-18,2,73.7,75.0,100.305,35.86,48.0,-48.69,48.846675712347356,-12.986675712347356
MFG-LINE-PLT-003-03,2023-09-15,1,11.0,9.6,10.584,339.97,375.0,-41.0,327.27272727272725,12.697272727272775
MFG-LINE-PLT-005-06,2024-06-24,1,73.7,75.0,78.673,45.63,48.0,-21.86,48.846675712347356,-3.216675712347353
MFG-LINE-PLT-008-02,2023-11-05,2,36.9,38.7,51.965,69.17,93.02,-39.39,97.5609756097561,-28.390975609756097
MFG-LINE-PLT-005-05,2020-11-08,2,59.9,61.0,70.47,50.95,59.02,-29.91,60.10016694490818,-9.150166944908179
MFG-LINE-PLT-004-05,2024-05-27,3,156.1,151.3,184.888,19.35,23.79,-19.23,23.062139654067906,-3.7121396540679044
MFG-LINE-PLT-010-03,2024-05-04,3,34.2,34.8,49.174,73.0,103.45,-56.46,105.26315789473684,-32.263157894736835
MFG-LINE-PLT-008-02,2021-07-31,2,36.9,38.7,46.936,76.62,93.02,-28.61,97.5609756097561,-20.940975609756094
MFG-LINE-PLT-002-01,2020-12-09,2,43.4,38.1,45.893,78.35,94.49,-23.33,82.94930875576037,-4.599308755760376
MFG-LINE-PLT-005-06,2020-02-02,1,73.7,75.0,97.873,36.53,48.0,-67.81,48.846675712347356,-12.316675712347354
MFG-LINE-PLT-006-02,2021-09-15,1,6.4,6.6,7.745,464.69,545.45,-16.19,562.5,-97.81
MFG-LINE-PLT-004-03,2024-02-10,2,138.3,132.9,174.431,20.54,27.09,-41.12,26.030368763557483,-5.490368763557484
MFG-LINE-PLT-004-07,2021-12-20,1,224.4,199.4,225.535,15.87,18.05,-21.26,16.0427807486631,-0.17278074866310256
MFG-LINE-PLT-005-04,2020-01-04,1,51.5,46.6,49.859,72.06,77.25,-17.22,69.90291262135922,2.1570873786407816
MFG-LINE-PLT-001-01,2021-09-24,1,25.4,20.4,23.124,155.54,176.47,-30.21,141.73228346456693,13.807716535433059
MFG-LINE-PLT-003-05,2024-11-09,1,39.9,39.1,40.636,88.48,92.07,-15.49,90.22556390977444,-1.7455639097744324
MFG-LINE-PLT-004-02,2024-07-31,1,244.9,225.0,232.768,15.37,16.0,-11.3,14.699877501020824,0.6701224989791754
MFG-LINE-PLT-002-04,2023-10-22,2,16.2,14.1,17.319,207.85,255.32,-35.01,222.22222222222223,-14.372222222222234
MFG-LINE-PLT-004-02,2022-06-10,1,244.9,225.0,225.955,15.8,16.0,-6.45,14.699877501020824,1.100122498979177
MFG-LINE-PLT-004-05,2023-05-31,1,156.1,151.3,172.762,20.69,23.79,-29.78,23.062139654067906,-2.3721396540679045
MFG-LINE-PLT-002-02,2023-05-22,2,14.0,12.8,16.82,214.02,281.25,-37.61,257.14285714285717,-43.12285714285716
MFG-LINE-PLT-003-01,2020-02-16,2,21.2,20.5,24.633,146.12,175.61,-34.44,169.81132075471697,-23.69132075471697
MFG-LINE-PLT-009-01,2021-11-07,2,63.4,62.8,74.62,48.06,57.32,-53.67,56.782334384858046,-8.722334384858044
MFG-LINE-PLT-005-05,2023-09-03,1,59.9,61.0,63.775,56.37,59.02,-47.19,60.10016694490818,-3.7301669449081842
MFG-LINE-PLT-007-02,2021-10-05,2,238.3,231.6,277.547,12.86,15.54,-43.33,15.107007973143096,-2.2470079731430967
MFG-LINE-PLT-004-06,2021-08-18,1,126.5,112.6,117.242,30.67,31.97,-3.49,28.458498023715414,2.2115019762845876
MFG-LINE-PLT-008-02,2022-05-03,2,36.9,38.7,45.414,79.18,93.02,-23.6,97.5609756097561,-18.380975609756092
MFG-LINE-PLT-001-01,2020-09-28,1,25.4,20.4,22.309,161.34,176.47,-22.69,141.73228346456693,19.60771653543307
MFG-LINE-PLT-001-02,2022-02-18,1,62.4,50.8,55.851,64.35,70.87,-21.04,57.69230769230769,6.657692307692301
MFG-LINE-PLT-004-04,2020-08-25,1,354.2,289.7,376.239,9.49,12.43,-27.66,10.163749294184077,-0.673749294184077
MFG-LINE-PLT-006-01,2024-07-14,2,25.7,24.6,34.141,105.38,146.34,-51.96,140.07782101167317,-34.69782101167317
MFG-LINE-PLT-007-01,2023-08-26,1,177.7,170.1,221.489,16.17,21.16,-36.94,20.258863252673045,-4.088863252673043
MFG-LINE-PLT-002-04,2021-08-05,1,16.2,14.1,16.133,223.07,255.32,-27.88,222.22222222222223,0.8477777777777646
MFG-LINE-PLT-010-01,2023-10-27,2,267.8,279.7,338.05,10.54,12.87,-23.76,13.44286781179985,-2.902867811799851
MFG-LINE-PLT-005-06,2020-09-13,1,73.7,75.0,84.383,42.62,48.0,-31.48,48.846675712347356,-6.226675712347358
MFG-LINE-PLT-001-01,2020-06-27,1,25.4,20.4,22.118,162.65,176.47,-31.25,141.73228346456693,20.917716535433073
MFG-LINE-PLT-002-02,2024-05-26,2,14.0,12.8,16.832,213.8,281.25,-25.3,257.14285714285717,-43.342857142857156
MFG-LINE-PLT-004-01,2022-11-24,1,224.5,209.4,339.354,10.54,17.19,-48.15,16.035634743875278,-5.495634743875279
MFG-LINE-PLT-001-01,2023-03-20,1,25.4,20.4,23.05,156.13,176.47,-25.83,141.73228346456693,14.397716535433062
MFG-LINE-PLT-009-02,2022-07-17,1,40.5,33.0,34.96,102.86,109.09,-37.4,88.88888888888889,13.971111111111114
MFG-LINE-PLT-007-02,2023-09-06,2,238.3,231.6,383.761,9.33,15.54,-49.14,15.107007973143096,-5.777007973143096
MFG-LINE-PLT-005-01,2024-03-11,1,33.7,34.4,38.525,93.35,104.65,-38.02,106.82492581602374,-13.474925816023742
MFG-LINE-PLT-002-02,2022-04-13,2,14.0,12.8,15.374,234.07,281.25,-34.43,257.14285714285717,-23.072857142857174
MFG-LINE-PLT-006-02,2022-11-24,1,6.4,6.6,7.487,480.74,545.45,-41.36,562.5,-81.75999999999999
MFG-LINE-PLT-002-01,2020-12-21,2,43.4,38.1,44.097,81.5,94.49,-37.4,82.94930875576037,-1.44930875576037
MFG-LINE-PLT-005-03,2022-06-30,2,62.1,56.6,64.417,55.7,63.6,-49.58,57.971014492753625,-2.271014492753622
MFG-LINE-PLT-001-01,2023-12-01,3,25.4,20.4,25.253,142.43,176.47,-37.62,141.73228346456693,0.6977165354330737
MFG-LINE-PLT-002-03,2020-09-30,3,45.8,43.7,50.386,71.3,82.38,-31.33,78.60262008733625,-7.302620087336251
MFG-LINE-PLT-004-01,2021-09-10,1,224.5,209.4,230.308,15.48,17.19,-34.35,16.035634743875278,-0.5556347438752773
MFG-LINE-PLT-009-01,2022-11-12,2,63.4,62.8,106.449,33.81,57.32,-51.81,56.782334384858046,-22.972334384858044
MFG-LINE-PLT-008-02,2020-04-29,3,36.9,38.7,68.213,52.68,93.02,-55.04,97.5609756097561,-44.8809756097561
MFG-LINE-PLT-010-03,2022-10-07,1,34.2,34.8,37.129,96.87,103.45,-27.71,105.26315789473684,-8.39315789473683
MFG-LINE-PLT-007-01,2021-06-04,1,177.7,170.1,194.302,18.46,21.16,-16.35,20.258863252673045,-1.7988632526730441
MFG-LINE-PLT-005-05,2022-10-21,2,59.9,61.0,82.992,43.31,59.02,-40.59,60.10016694490818,-16.79016694490818
MFG-LINE-PLT-003-04,2022-02-15,1,30.3,27.1,34.411,104.48,132.84,-29.38,118.8118811881188,-14.3318811881188
MFG-LINE-PLT-005-05,2020-06-03,2,59.9,61.0,67.325,53.41,59.02,-18.5,60.10016694490818,-6.690166944908185
MFG-LINE-PLT-010-04,2023-12-03,2,298.9,264.3,450.648,7.96,13.62,-52.38,12.04416192706591,-4.084161927065909
MFG-LINE-PLT-007-01,2023-09-07,1,177.7,170.1,221.946,16.21,21.16,-28.83,20.258863252673045,-4.048863252673044
MFG-LINE-PLT-003-04,2023-05-19,3,30.3,27.1,33.784,106.54,132.84,-34.54,118.8118811881188,-12.271881188118797
MFG-LINE-PLT-002-01,2021-09-03,1,43.4,38.1,48.305,74.47,94.49,-69.81,82.94930875576037,-8.479308755760371
MFG-LINE-PLT-002-02,2022-10-06,3,14.0,12.8,14.775,243.58,281.25,-21.71,257.14285714285717,-13.562857142857155
MFG-LINE-PLT-003-04,2022-04-24,1,30.3,27.1,44.236,81.29,132.84,-45.1,118.8118811881188,-37.5218811881188
MFG-LINE-PLT-004-01,2020-02-20,2,224.5,209.4,253.691,14.19,17.19,-37.78,16.035634743875278,-1.8456347438752783
MFG-LINE-PLT-004-01,2021-10-30,1,224.5,209.4,242.769,14.77,17.19,-24.09,16.035634743875278,-1.2656347438752782
MFG-LINE-PLT-008-01,2024-05-12,1,138.1,113.9,145.68,24.58,31.61,-30.54,26.06806661839247,-1.4880666183924731
MFG-LINE-PLT-002-01,2020-01-29,2,43.4,38.1,41.994,85.68,94.49,-15.54,82.94930875576037,2.7306912442396367
MFG-LINE-PLT-004-03,2021-02-13,3,138.3,132.9,187.873,19.11,27.09,-41.63,26.030368763557483,-6.920368763557484
MFG-LINE-PLT-004-03,2023-10-09,2,138.3,132.9,148.805,24.11,27.09,-42.51,26.030368763557483,-1.9203687635574838
MFG-LINE-PLT-005-05,2024-09-30,3,59.9,61.0,70.726,50.8,59.02,-23.71,60.10016694490818,-9.300166944908185
MFG-LINE-PLT-005-05,2023-05-23,1,59.9,61.0,80.444,44.66,59.02,-31.94,60.10016694490818,-15.440166944908185
MFG-LINE-PLT-003-05,2024-02-21,2,39.9,39.1,53.764,66.91,92.07,-33.43,90.22556390977444,-23.31556390977444
MFG-LINE-PLT-002-03,2024-04-07,3,45.8,43.7,76.74,46.81,82.38,-51.69,78.60262008733625,-31.792620087336246
MFG-LINE-PLT-002-02,2024-09-13,1,14.0,12.8,13.135,273.99,281.25,-26.42,257.14285714285717,16.847142857142842
MFG-LINE-PLT-001-01,2020-06-06,2,25.4,20.4,27.978,128.56,176.47,-40.94,141.73228346456693,-13.172283464566931
MFG-LINE-PLT-001-02,2021-07-23,1,62.4,50.8,56.975,63.16,70.87,-18.85,57.69230769230769,5.467692307692303
MFG-LINE-PLT-003-04,2024-11-23,3,30.3,27.1,32.747,109.78,132.84,-40.98,118.8118811881188,-9.031881188118803
MFG-LINE-PLT-004-01,2021-05-30,1,224.5,209.4,252.066,14.09,17.19,-49.62,16.035634743875278,-1.945634743875278
MFG-LINE-PLT-002-01,2020-04-24,1,43.4,38.1,42.785,84.02,94.49,-24.01,82.94930875576037,1.070691244239626
MFG-LINE-PLT-009-01,2023-11-14,1,63.4,62.8,65.816,54.61,57.32,-19.76,56.782334384858046,-2.172334384858047
MFG-LINE-PLT-005-02,2021-10-23,1,53.5,47.5,76.201,47.23,75.79,-46.5,67.28971962616822,-20.059719626168224
MFG-LINE-PLT-004-04,2022-10-29,1,354.2,289.7,318.651,11.25,12.43,-11.63,10.163749294184077,1.0862507058159228
MFG-LINE-PLT-004-05,2021-10-15,1,156.1,151.3,172.272,20.84,23.79,-40.54,23.062139654067906,-2.222139654067906
MFG-LINE-PLT-003-04,2023-04-11,3,30.3,27.1,34.24,105.11,132.84,-49.46,118.8118811881188,-13.701881188118804
MFG-LINE-PLT-009-02,2022-05-10,2,40.5,33.0,40.374,89.06,109.09,-35.79,88.88888888888889,0.17111111111111654
MFG-LINE-PLT-004-04,2021-10-01,1,354.2,289.7,308.804,11.51,12.43,-22.58,10.163749294184077,1.3462507058159225
MFG-LINE-PLT-005-01,2022-10-23,2,33.7,34.4,46.434,77.32,104.65,-56.8,106.82492581602374,-29.504925816023743
MFG-LINE-PLT-002-03,2022-07-27,2,45.8,43.7,51.596,69.66,82.38,-26.59,78.60262008733625,-8.942620087336252
MFG-LINE-PLT-004-03,2021-08-10,3,138.3,132.9,166.832,21.57,27.09,-23.22,26.030368763557483,-4.460368763557483
MFG-LINE-PLT-003-05,2023-10-10,1,39.9,39.1,40.992,87.73,92.07,-16.37,90.22556390977444,-2.4955639097744324
